Name,Color
Contig_100_369.535,Purple
Contig_101_124.667,Purple
Contig_102_150.001,Purple
Contig_103_140.379,Purple
Contig_104_311.289,Purple
Contig_105_395.551,Purple
Contig_106_546.877,Purple
Contig_107_154.878,Purple
Contig_108_150.249,Purple
Contig_109_1699.01,Purple
Contig_10_118.883,Purple
Contig_110_125.218,Purple
Contig_111_69.6068,Purple
Contig_112_109.029,Purple
Contig_113_105.059,Purple
Contig_114_623.248,Purple
Contig_115_149.024,Purple
Contig_116_129.302,Purple
Contig_117_120.415,Purple
Contig_118_906.124,Purple
Contig_119_123.96,Purple
Contig_11_167.095,Purple
Contig_120_134.885,Purple
Contig_121_132.547,Purple
Contig_122_120.193,Purple
Contig_123_328.491,Purple
Contig_124_191.009,Purple
Contig_125_100.175,Purple
Contig_126_165.94,Purple
Contig_127_334.565,Purple
Contig_128_157.284,Purple
Contig_129_288.447,Purple
Contig_12_215.498,Purple
Contig_130_1686.32,Purple
Contig_131_133.527,Purple
Contig_132_123.736,Purple
Contig_133_261.262,Purple
Contig_134_2008.6,Purple
Contig_135_204.221,Purple
Contig_136_130.374,Purple
Contig_137_160.625,Purple
Contig_138_172.625,Purple
Contig_139_811.704,Purple
Contig_13_1653.21,Purple
Contig_140_150.113,Purple
Contig_141_112.588,Purple
Contig_142_112.808,Purple
Contig_143_141.424,Purple
Contig_144_147.274,Purple
Contig_145_135.476,Purple
Contig_146_136.126,Purple
Contig_147_122.978,Purple
Contig_148_115.168,Purple
Contig_149_154.604,Purple
Contig_14_134.286,Purple
Contig_150_111.855,Purple
Contig_151_113.798,Purple
Contig_152_123.975,Purple
Contig_153_120.046,Purple
Contig_15_140.962,Purple
Contig_16_263.841,Purple
Contig_17_115.964,Purple
Contig_18_138.517,Purple
Contig_19_152.5,Purple
Contig_1_139.016,Purple
Contig_20_105.699,Purple
Contig_21_121.985,Purple
Contig_22_150.271,Purple
Contig_23_121.095,Purple
Contig_24_137.981,Purple
Contig_25_133.424,Purple
Contig_26_136.336,Purple
Contig_27_139.603,Purple
Contig_28_172.073,Purple
Contig_29_151.465,Purple
Contig_2_159.295,Purple
Contig_30_472.338,Purple
Contig_31_148.751,Purple
Contig_32_1145.29,Purple
Contig_33_153.828,Purple
Contig_34_186.158,Purple
Contig_35_72.0939,Purple
Contig_36_149.688,Purple
Contig_37_240.265,Purple
Contig_38_317.674,Purple
Contig_39_173.259,Purple
Contig_3_99.6568,Purple
Contig_40_961.337,Purple
Contig_41_104.834,Purple
Contig_42_2117.53,Purple
Contig_43_186.408,Purple
Contig_44_576.065,Purple
Contig_45_99.7699,Purple
Contig_46_107.646,Purple
Contig_47_134.585,Purple
Contig_48_163.079,Purple
Contig_49_1391.19,Purple
Contig_4_131.449,Purple
Contig_50_159.225,Purple
Contig_51_102.389,Purple
Contig_52_126.385,Purple
Contig_53_385.256,Purple
Contig_54_142.53,Purple
Contig_55_513.272,Purple
Contig_56_111.428,Purple
Contig_57_122.113,Purple
Contig_58_160.502,Purple
Contig_59_519.837,Purple
Contig_5_110.716,Purple
Contig_60_148.692,Purple
Contig_61_1157.4,Purple
Contig_62_2362.32,Purple
Contig_63_1964.52,Purple
Contig_64_141.039,Purple
Contig_65_150.535,Purple
Contig_66_512.419,Purple
Contig_67_124.528,Purple
Contig_68_158.938,Purple
Contig_69_102.432,Purple
Contig_6_154.222,Purple
Contig_70_478.884,Purple
Contig_71_260.697,Purple
Contig_72_1037.79,Purple
Contig_73_242.555,Purple
Contig_74_145.193,Purple
Contig_75_475.715,Purple
Contig_76_138.463,Purple
Contig_77_153.673,Purple
Contig_78_112.176,Purple
Contig_79_149.235,Purple
Contig_7_121.82,Purple
Contig_80_161.903,Purple
Contig_81_1151.8,Purple
Contig_82_130.869,Purple
Contig_83_148.243,Purple
Contig_84_459.863,Purple
Contig_85_802.63,Purple
Contig_86_1153.51,Purple
Contig_87_109.378,Purple
Contig_88_302.687,Purple
Contig_89_1072.73,Purple
Contig_8_123.942,Purple
Contig_90_129.656,Purple
Contig_91_128.221,Purple
Contig_92_119.578,Purple
Contig_93_209.273,Purple
Contig_94_1252.71,Purple
Contig_95_129.747,Purple
Contig_96_157.968,Purple
Contig_97_163.716,Purple
Contig_98_110.827,Purple
Contig_99_100.743,Purple
Contig_9_143.034,Purple
Contig_106_546.877:3p:1:4,Lime Green
Contig_106_546.877:5p:1:5,Lime Green
Contig_109_1699.01:5p:1:11,Lime Green
Contig_109_1699.01:5p:1:12,Lime Green
Contig_109_1699.01:5p:1:17,Lime Green
Contig_109_1699.01:5p:1:18,Lime Green
Contig_109_1699.01:5p:1:20,Lime Green
Contig_109_1699.01:5p:1:22,Lime Green
