Name,Color
Contig_100_700.943,Purple
Contig_101_213.374,Purple
Contig_102_89.4266,Purple
Contig_103_148.905,Purple
Contig_104_1254.39,Purple
Contig_105_250.375,Purple
Contig_106_80.1877,Purple
Contig_107_182.055,Purple
Contig_108_111.399,Purple
Contig_109_52.7826,Purple
Contig_10_84.7998,Purple
Contig_110_87.5037,Purple
Contig_111_194.36,Purple
Contig_112_107.882,Purple
Contig_113_95.2634,Purple
Contig_114_143.946,Purple
Contig_115_85.5558,Purple
Contig_116_103.863,Purple
Contig_117_1732.15,Purple
Contig_118_82.7006,Purple
Contig_119_96.3331,Purple
Contig_11_96.252,Purple
Contig_120_196.737,Purple
Contig_121_93.1045,Purple
Contig_122_75.9461,Purple
Contig_123_344.466,Purple
Contig_124_86.3254,Purple
Contig_125_165.015,Purple
Contig_126_71.8357,Purple
Contig_127_79.1489,Purple
Contig_128_378.148,Purple
Contig_129_146.79,Purple
Contig_12_73.9053,Purple
Contig_130_82.2124,Purple
Contig_131_71.1737,Purple
Contig_132_87.0998,Purple
Contig_133_85.4935,Purple
Contig_134_100.097,Purple
Contig_135_172.963,Purple
Contig_136_128.633,Purple
Contig_137_72.9607,Purple
Contig_138_77.3528,Purple
Contig_139_207.017,Purple
Contig_13_76.5529,Purple
Contig_140_80.2891,Purple
Contig_141_103.207,Purple
Contig_142_102.301,Purple
Contig_143_81.6275,Purple
Contig_144_190.414,Purple
Contig_145_373.078,Purple
Contig_146_99.5471,Purple
Contig_147_132.781,Purple
Contig_148_72.8619,Purple
Contig_149_69.5677,Purple
Contig_14_108.45,Purple
Contig_150_76.4489,Purple
Contig_151_95.2629,Purple
Contig_152_66.8865,Purple
Contig_153_163.283,Purple
Contig_154_143.113,Purple
Contig_155_94.956,Purple
Contig_156_80.2463,Purple
Contig_157_108.567,Purple
Contig_158_82.1921,Purple
Contig_159_135.078,Purple
Contig_15_84.6565,Purple
Contig_160_64.3303,Purple
Contig_161_195.985,Purple
Contig_162_84.079,Purple
Contig_163_93.9361,Purple
Contig_164_102.448,Purple
Contig_165_145.228,Purple
Contig_166_86.2952,Purple
Contig_167_99.5459,Purple
Contig_168_647.915,Purple
Contig_169_151.535,Purple
Contig_16_323.296,Purple
Contig_170_104.742,Purple
Contig_171_101.758,Purple
Contig_172_315.675,Purple
Contig_173_90.3674,Purple
Contig_174_138.818,Purple
Contig_175_95.5265,Purple
