Name,Color
Contig_100_838.102,Purple
Contig_101_164.962,Purple
Contig_102_58.7172,Purple
Contig_103_120.724,Purple
Contig_104_80.3442,Purple
Contig_105_42.2505,Purple
Contig_106_121.113,Purple
Contig_107_72.698,Purple
Contig_108_876.08,Purple
Contig_109_72.1165,Purple
Contig_10_54.8511,Purple
Contig_110_71.8929,Purple
Contig_111_76.8496,Purple
Contig_112_78.9667,Purple
Contig_113_66.6343,Purple
Contig_114_60.9309,Purple
Contig_115_141.013,Purple
Contig_116_68.2306,Purple
Contig_117_72.7345,Purple
Contig_118_52.268,Purple
Contig_119_322.46,Purple
Contig_11_78.4322,Purple
Contig_120_56.1921,Purple
Contig_121_61.6864,Purple
Contig_122_68.2679,Purple
Contig_123_114.652,Purple
Contig_124_54.4861,Purple
Contig_125_60.0216,Purple
Contig_126_62.7698,Purple
Contig_127_149.47,Purple
Contig_128_295.375,Purple
Contig_129_116.673,Purple
Contig_12_66.8516,Purple
Contig_130_104.709,Purple
Contig_131_72.2613,Purple
Contig_132_67.1314,Purple
Contig_133_57.9597,Purple
Contig_134_61.3529,Purple
Contig_135_48.5513,Purple
Contig_136_62.5815,Purple
Contig_137_69.6664,Purple
Contig_138_57.429,Purple
Contig_139_68.6823,Purple
Contig_13_52.0572,Purple
Contig_140_115.857,Purple
Contig_141_50.5582,Purple
Contig_142_136.252,Purple
Contig_143_61.4988,Purple
Contig_144_70.6153,Purple
Contig_145_58.9687,Purple
Contig_146_155.837,Purple
Contig_147_65.7522,Purple
Contig_148_62.3628,Purple
Contig_149_127.823,Purple
Contig_14_52.5988,Purple
Contig_150_270.329,Purple
Contig_151_54.2617,Purple
Contig_152_50.1866,Purple
Contig_153_52.5536,Purple
Contig_154_63.4205,Purple
Contig_155_78.5107,Purple
Contig_156_107.006,Purple
Contig_157_91.3483,Purple
Contig_158_65.626,Purple
Contig_159_72.9888,Purple
Contig_15_103.618,Purple
Contig_160_75.5694,Purple
Contig_161_57.6622,Purple
Contig_162_74.8618,Purple
Contig_163_59.1599,Purple
Contig_164_108.824,Purple
Contig_165_95.318,Purple
Contig_166_59.9337,Purple
Contig_167_70.273,Purple
Contig_168_70.8308,Purple
Contig_169_331.081,Purple
Contig_16_49.5094,Purple
Contig_170_148.363,Purple
Contig_171_61.8305,Purple
Contig_172_66.9051,Purple
Contig_173_71.5046,Purple
Contig_174_67.9653,Purple
Contig_175_101.726,Purple
Contig_176_66.6081,Purple
Contig_177_48.6728,Purple
Contig_178_53.249,Purple
Contig_179_56.7945,Purple
Contig_17_199.259,Purple
Contig_180_53.0781,Purple
Contig_18_336.869,Purple
Contig_19_64.3689,Purple
Contig_1_429.832_Circ,Purple
Contig_20_57.0068,Purple
Contig_21_839.925,Purple
Contig_22_63.3065,Purple
Contig_23_187.959,Purple
Contig_24_57.2426,Purple
Contig_25_67.736,Purple
Contig_26_115.878,Purple
Contig_27_241.583,Purple
Contig_28_180.963,Purple
Contig_29_51.8857,Purple
Contig_2_1748.89_Circ,Purple
Contig_30_108.998,Purple
Contig_31_47.6986,Purple
Contig_32_63.5425,Purple
Contig_33_176.64,Purple
Contig_34_66.4428,Purple
Contig_35_80.8976,Purple
Contig_36_62.6714,Purple
Contig_37_192.529,Purple
Contig_38_81.3916,Purple
Contig_39_514.352,Purple
Contig_3_2067.15_Circ,Purple
Contig_40_128.371,Purple
Contig_41_63.9116,Purple
Contig_42_69.6288,Purple
Contig_43_94.5394,Purple
Contig_44_69.6719,Purple
Contig_45_365.309,Purple
Contig_46_476.003,Purple
Contig_47_1157.12,Purple
Contig_48_74.7762,Purple
Contig_49_49.3133,Purple
Contig_4_66.5132,Purple
Contig_50_71.9742,Purple
Contig_51_53.1555,Purple
Contig_52_165.976,Purple
Contig_53_60.4682,Purple
Contig_54_72.4077,Purple
Contig_55_62.8093,Purple
Contig_56_198.233,Purple
Contig_57_71.6835,Purple
Contig_58_65.0067,Purple
Contig_59_87.3321,Purple
Contig_5_65.1228,Purple
Contig_60_59.0372,Purple
Contig_61_73.5847,Purple
Contig_62_59.3221,Purple
Contig_63_43.6186,Purple
Contig_64_911.673,Purple
Contig_65_50.5323,Purple
Contig_66_53.6697,Purple
Contig_67_61.2598,Purple
Contig_68_70.7448,Purple
Contig_69_58.7126,Purple
Contig_6_54.1317,Purple
Contig_70_60.6209,Purple
Contig_71_62.2194,Purple
Contig_72_48.9114,Purple
Contig_73_82.3218,Purple
Contig_74_54.5264,Purple
Contig_75_97.2484,Purple
Contig_76_66.2755,Purple
Contig_77_88.8524,Purple
Contig_78_122.771,Purple
Contig_79_51.8289,Purple
Contig_7_64.0084,Purple
Contig_80_64.7826,Purple
Contig_81_106.585,Purple
Contig_82_55.4822,Purple
Contig_83_99.7956,Purple
Contig_84_471.549,Purple
Contig_85_55.5599,Purple
Contig_86_64.2084,Purple
Contig_87_53.6571,Purple
Contig_88_199.078,Purple
Contig_89_52.3209,Purple
Contig_8_78.7603,Purple
Contig_90_73.9645,Purple
Contig_91_62.2369,Purple
Contig_92_536.998,Purple
Contig_93_128.382,Purple
Contig_94_68.7228,Purple
Contig_95_48.5777,Purple
Contig_96_71.3913,Purple
Contig_97_94.7906,Purple
Contig_98_519.019,Purple
Contig_99_66.1877,Purple
Contig_9_87.3006,Purple
Contig_100_838.102:3p:1:18,Lime Green
Contig_100_838.102:3p:1:19,Lime Green
Contig_100_838.102:3p:1:20,Lime Green
Contig_100_838.102:3p:1:21,Lime Green
Contig_100_838.102:3p:1:22,Lime Green
Contig_100_838.102:3p:1:25,Lime Green
Contig_100_838.102:3p:1:26,Lime Green
Contig_100_838.102:3p:1:27,Lime Green
Contig_100_838.102:3p:1:29,Lime Green
Contig_100_838.102:3p:1:30,Lime Green
Contig_100_838.102:3p:1:31,Lime Green
Contig_100_838.102:3p:1:32,Lime Green
Contig_100_838.102:3p:1:33,Lime Green
Contig_100_838.102:3p:1:34,Lime Green
Contig_100_838.102:3p:1:35,Lime Green
Contig_100_838.102:3p:1:36,Lime Green
Contig_100_838.102:3p:1:37,Lime Green
Contig_100_838.102:3p:1:38,Lime Green
Contig_100_838.102:3p:1:39,Lime Green
Contig_100_838.102:3p:1:40,Lime Green
Contig_100_838.102:3p:1:42,Lime Green
Contig_100_838.102:3p:1:45,Lime Green
Contig_100_838.102:3p:1:46,Lime Green
Contig_100_838.102:3p:1:47,Lime Green
Contig_100_838.102:3p:1:48,Lime Green
Contig_100_838.102:3p:1:49,Lime Green
Contig_100_838.102:3p:1:50,Lime Green
Contig_100_838.102:3p:1:51,Lime Green
Contig_100_838.102:3p:1:52,Lime Green
Contig_100_838.102:3p:1:53,Lime Green
Contig_100_838.102:3p:1:54,Lime Green
Contig_100_838.102:3p:1:55,Lime Green
Contig_100_838.102:3p:1:56,Lime Green
Contig_100_838.102:3p:1:57,Lime Green
Contig_100_838.102:3p:1:58,Lime Green
Contig_100_838.102:3p:1:61,Lime Green
Contig_100_838.102:3p:1:62,Lime Green
Contig_100_838.102:3p:1:64,Lime Green
Contig_100_838.102:3p:1:65,Lime Green
Contig_100_838.102:3p:1:66,Lime Green
Contig_100_838.102:3p:1:67,Lime Green
Contig_100_838.102:3p:1:68,Lime Green
Contig_100_838.102:3p:1:69,Lime Green
Contig_100_838.102:3p:1:72,Lime Green
Contig_100_838.102:3p:1:73,Lime Green
Contig_100_838.102:3p:1:74,Lime Green
Contig_100_838.102:3p:1:75,Lime Green
Contig_100_838.102:3p:1:76,Lime Green
Contig_100_838.102:3p:1:77,Lime Green
Contig_100_838.102:5p:1:5,Lime Green
Contig_100_838.102:5p:1:12,Lime Green
Contig_100_838.102:5p:1:15,Lime Green
Contig_100_838.102:5p:1:16,Lime Green
Contig_100_838.102:5p:1:17,Lime Green
Contig_100_838.102:5p:1:18,Lime Green
Contig_100_838.102:5p:1:19,Lime Green
Contig_100_838.102:5p:1:20,Lime Green
Contig_102_58.7172:5p:1:8,Lime Green
Contig_102_58.7172:5p:1:11,Lime Green
Contig_102_58.7172:5p:1:13,Lime Green
Contig_102_58.7172:5p:1:14,Lime Green
Contig_102_58.7172:5p:1:15,Lime Green
Contig_102_58.7172:5p:1:16,Lime Green
Contig_102_58.7172:5p:1:17,Lime Green
Contig_102_58.7172:5p:1:18,Lime Green
