Name,Color
Contig_100_266.733,Purple
Contig_101_62.6817,Purple
Contig_102_66.9448,Purple
Contig_103_51.3678,Purple
Contig_104_63.0231,Purple
Contig_105_260.068,Purple
Contig_106_122.581,Purple
Contig_107_98.6889,Purple
Contig_108_73.3942,Purple
Contig_109_70.5088,Purple
Contig_10_50.9972,Purple
Contig_110_60.2727,Purple
Contig_111_126.125,Purple
Contig_112_50.9122,Purple
Contig_113_511.945,Purple
Contig_114_47.4773,Purple
Contig_115_57.7508,Purple
Contig_116_64.8062,Purple
Contig_117_59.1855,Purple
Contig_118_55.6254,Purple
Contig_119_106.381,Purple
Contig_11_55.5631,Purple
Contig_120_67.4546,Purple
Contig_121_148.548,Purple
Contig_122_53.4577,Purple
Contig_123_66.3748,Purple
Contig_124_58.4235,Purple
Contig_125_239.896,Purple
Contig_126_55.8403,Purple
Contig_127_195.034,Purple
Contig_128_1037.74,Purple
Contig_129_53.7704,Purple
Contig_12_63.9576,Purple
Contig_130_76.4418,Purple
Contig_131_85.4036,Purple
Contig_132_4963.41,Purple
Contig_133_48.3273,Purple
Contig_134_89.01,Purple
Contig_135_64.7339,Purple
Contig_136_96.4728,Purple
Contig_137_133.819,Purple
Contig_138_179.624,Purple
Contig_139_582.955,Purple
Contig_13_61.7161,Purple
Contig_140_60.7043,Purple
Contig_141_143.106,Purple
Contig_142_136.395,Purple
Contig_143_62.201,Purple
Contig_144_211.086,Purple
Contig_145_626.024,Purple
Contig_146_44.3277,Purple
Contig_147_79.7884,Purple
Contig_148_55.93,Purple
Contig_149_77.3757,Purple
Contig_14_101.058,Purple
Contig_150_1147.21,Purple
Contig_151_112.393,Purple
Contig_152_1238.15,Purple
Contig_153_47.5094,Purple
Contig_154_171.54,Purple
Contig_155_54.8778,Purple
Contig_156_162.266,Purple
Contig_157_252.684,Purple
Contig_158_82.9222,Purple
Contig_159_157.29,Purple
Contig_15_117.38,Purple
Contig_160_1407.63,Purple
Contig_161_97.6311,Purple
Contig_162_244.156,Purple
Contig_163_55.7831,Purple
Contig_164_35.7447,Purple
