Name,Color
Contig_100_126.477,Purple
Contig_101_58.6083,Purple
Contig_102_259.313,Purple
Contig_103_68.5932,Purple
Contig_104_105.893,Purple
Contig_105_65.4858,Purple
Contig_106_113.22,Purple
Contig_107_76.3951,Purple
Contig_108_86.442,Purple
Contig_109_48.4551,Purple
Contig_10_52.6607,Purple
Contig_110_70.2792,Purple
Contig_111_198.466,Purple
Contig_112_121.136,Purple
Contig_113_113.718,Purple
Contig_114_88.8787,Purple
Contig_115_84.0172,Purple
Contig_116_66.9569,Purple
Contig_117_53.1076,Purple
Contig_118_596.563,Purple
Contig_119_239.036,Purple
Contig_11_101.69,Purple
Contig_120_56.5265,Purple
Contig_121_829.511,Purple
Contig_122_489.033,Purple
Contig_123_167.783,Purple
Contig_124_178.673,Purple
Contig_125_124.803,Purple
Contig_126_66.0943,Purple
Contig_127_115.78,Purple
Contig_128_1228.76,Purple
Contig_129_47.7879,Purple
Contig_12_55.5605,Purple
Contig_130_73.4345,Purple
Contig_131_103.698,Purple
Contig_132_150.773,Purple
Contig_133_168.88,Purple
Contig_134_168.386,Purple
Contig_135_72.2656,Purple
Contig_136_70.9488,Purple
Contig_137_76.8654,Purple
Contig_138_75.0239,Purple
Contig_139_77.5253,Purple
Contig_13_113.08,Purple
Contig_140_786.461,Purple
Contig_141_100.337,Purple
Contig_142_192.006,Purple
Contig_143_76.8952,Purple
Contig_144_59.3911,Purple
Contig_145_67.1112,Purple
Contig_146_75.7809,Purple
Contig_147_77.4202,Purple
Contig_148_77.5838,Purple
Contig_149_421.427,Purple
Contig_14_759.602,Purple
Contig_150_343.926,Purple
Contig_151_72.5847,Purple
Contig_152_68.7691,Purple
Contig_153_56.2459,Purple
Contig_154_116.656,Purple
Contig_155_277.21,Purple
Contig_156_84.242,Purple
Contig_157_77.2291,Purple
Contig_158_44.7701,Purple
Contig_159_83.6628,Purple
Contig_15_130.615,Purple
Contig_160_141.159,Purple
Contig_161_67.2808,Purple
Contig_162_71.8997,Purple
Contig_163_81.4876,Purple
Contig_164_258.441,Purple
Contig_165_48.6502,Purple
Contig_166_49.9979,Purple
Contig_167_385.973,Purple
Contig_168_97.657,Purple
Contig_169_544.769,Purple
Contig_16_330.909,Purple
Contig_170_169.601,Purple
Contig_171_49.8393,Purple
Contig_172_64.4195,Purple
Contig_173_468.104,Purple
Contig_174_2114.08,Purple
Contig_175_108.726,Purple
Contig_176_135.081,Purple
Contig_177_58.1093,Purple
Contig_178_72.881,Purple
Contig_179_117.049,Purple
Contig_17_1429.83,Purple
Contig_180_56.3846,Purple
Contig_181_168.854,Purple
Contig_182_73.5875,Purple
Contig_183_85.9527,Purple
Contig_184_73.0973,Purple
Contig_185_70.14,Purple
Contig_186_61.9013,Purple
Contig_187_82.0309,Purple
Contig_188_48.0334,Purple
Contig_189_59.6481,Purple
Contig_18_27.1939,Purple
Contig_190_62.3825,Purple
Contig_191_353.811,Purple
Contig_192_543.141,Purple
Contig_193_196.614,Purple
Contig_194_51.9356,Purple
Contig_195_168.771,Purple
Contig_196_68.7104,Purple
Contig_197_83.4342,Purple
Contig_198_45.3176,Purple
Contig_199_72.3663,Purple
Contig_19_507.012,Purple
Contig_1_136.101_Circ,Purple
Contig_200_197.449,Purple
Contig_201_445.799,Purple
Contig_202_131.287,Purple
Contig_203_144.386,Purple
Contig_204_206.428,Purple
Contig_205_105.678,Purple
Contig_206_250.797,Purple
Contig_207_353.714,Purple
Contig_208_79.8381,Purple
Contig_209_187.622,Purple
Contig_20_56.2456,Purple
Contig_210_701.77,Purple
