Name,Color
Contig_10_908.113,Purple
Contig_11_194.549,Purple
Contig_12_104.072,Purple
Contig_13_71.3801,Purple
Contig_14_84.3544,Purple
Contig_15_69.3137,Purple
Contig_16_81.0407,Purple
Contig_17_522.9,Purple
Contig_18_726.24,Purple
Contig_19_89.31,Purple
Contig_1_94.5467,Purple
Contig_20_70.0544,Purple
Contig_21_121.191,Purple
Contig_22_1008.79,Purple
Contig_23_67.5261,Purple
Contig_24_318.21,Purple
Contig_25_903.618,Purple
Contig_26_739.297,Purple
Contig_27_698.31,Purple
Contig_28_677.554,Purple
Contig_29_67.6011,Purple
Contig_2_66.1152,Purple
Contig_30_85.9355,Purple
Contig_31_92.352,Purple
Contig_32_75.5636,Purple
Contig_33_84.0825,Purple
Contig_34_102.976,Purple
Contig_35_95.785,Purple
Contig_36_71.692,Purple
Contig_37_85.9929,Purple
Contig_38_73.0196,Purple
Contig_39_85.6599,Purple
Contig_3_80.7861,Purple
Contig_40_102.233,Purple
Contig_41_82.4473,Purple
Contig_42_163.413,Purple
Contig_43_770.634,Purple
Contig_44_94.6482,Purple
Contig_45_130.316,Purple
Contig_46_100.444,Purple
Contig_47_217.947,Purple
Contig_48_82.2497,Purple
Contig_49_724.119,Purple
Contig_4_213.266,Purple
Contig_50_100.683,Purple
Contig_51_89.3763,Purple
Contig_52_234.77,Purple
Contig_53_96.006,Purple
Contig_54_276.619,Purple
Contig_55_102.088,Purple
Contig_56_232.833,Purple
Contig_57_85.9785,Purple
Contig_58_87.498,Purple
Contig_59_67.5746,Purple
Contig_5_85.2068,Purple
Contig_60_64.1443,Purple
Contig_61_1015.33,Purple
Contig_62_87.1694,Purple
Contig_63_64.232,Purple
Contig_64_69.4287,Purple
Contig_65_268.009,Purple
Contig_66_77.7479,Purple
Contig_67_1302.52,Purple
Contig_68_81.9575,Purple
Contig_69_85.7305,Purple
Contig_6_77.3874,Purple
Contig_70_216.898,Purple
Contig_71_197.086,Purple
Contig_72_114.064,Purple
Contig_73_258.296,Purple
Contig_74_611.045,Purple
Contig_75_99.3373,Purple
Contig_76_81.0109,Purple
Contig_77_88.0651,Purple
Contig_78_137.009,Purple
Contig_79_103.879,Purple
Contig_7_93.9173,Purple
Contig_80_95.2669,Purple
Contig_81_111.504,Purple
Contig_82_75.0683,Purple
Contig_83_110.972,Purple
Contig_84_80.3083,Purple
Contig_85_99.7832,Purple
Contig_86_104.864,Purple
Contig_87_47.9184,Purple
Contig_88_80.8519,Purple
Contig_89_95.7335,Purple
Contig_8_73.0764,Purple
Contig_9_80.6011,Purple
Contig_10_908.113:3p:1:5,Lime Green
Contig_10_908.113:3p:1:10,Lime Green
Contig_10_908.113:3p:1:12,Lime Green
Contig_10_908.113:3p:1:15,Lime Green
Contig_10_908.113:3p:1:16,Lime Green
Contig_10_908.113:3p:1:17,Lime Green
Contig_10_908.113:3p:1:20,Lime Green
Contig_10_908.113:3p:1:22,Lime Green
Contig_10_908.113:3p:1:23,Lime Green
Contig_10_908.113:3p:1:28,Lime Green
Contig_10_908.113:3p:1:29,Lime Green
Contig_15_69.3137:5p:1:2,Lime Green
Contig_15_69.3137:5p:1:5,Lime Green
Contig_15_69.3137:5p:1:6,Lime Green
Contig_15_69.3137:5p:1:7,Lime Green
Contig_15_69.3137:5p:1:8,Lime Green
Contig_15_69.3137:5p:1:9,Lime Green
Contig_15_69.3137:5p:1:12,Lime Green
Contig_15_69.3137:5p:1:13,Lime Green
Contig_15_69.3137:5p:1:15,Lime Green
Contig_15_69.3137:5p:1:16,Lime Green
Contig_15_69.3137:5p:1:17,Lime Green
Contig_15_69.3137:5p:1:20,Lime Green
