Name,Color
Contig_100_249.65,Purple
Contig_101_103.628,Purple
Contig_102_48.155,Purple
Contig_103_53.4387,Purple
Contig_104_50.2605,Purple
Contig_105_38.5914,Purple
Contig_106_478.103,Purple
Contig_107_57.7159,Purple
Contig_108_570.553,Purple
Contig_109_97.5013,Purple
Contig_10_25.3215,Purple
Contig_110_40.9725,Purple
Contig_111_48.9268,Purple
Contig_112_75.6965,Purple
Contig_113_272.934,Purple
Contig_114_537.285,Purple
Contig_115_41.1131,Purple
Contig_116_85.936,Purple
Contig_117_66.7909,Purple
Contig_118_154.342,Purple
Contig_119_139.211,Purple
Contig_11_45.5102,Purple
Contig_120_67.8939,Purple
Contig_121_39.4897,Purple
Contig_122_118.881,Purple
Contig_123_47.9935,Purple
Contig_124_420.954,Purple
Contig_125_133.248,Purple
Contig_126_137.292,Purple
Contig_127_68.5888,Purple
Contig_128_178.711,Purple
Contig_129_49.0083,Purple
Contig_12_34.6993,Purple
Contig_130_419.956,Purple
Contig_131_69.9244,Purple
Contig_132_35.9665,Purple
Contig_133_894.5,Purple
Contig_134_54.6983,Purple
Contig_135_60.3275,Purple
Contig_136_44.4668,Purple
Contig_137_58.6731,Purple
Contig_138_245.852,Purple
Contig_139_38.4539,Purple
Contig_13_453.514,Purple
Contig_140_38.4704,Purple
Contig_141_69.043,Purple
Contig_142_77.8224,Purple
Contig_143_109.717,Purple
Contig_144_52.8781,Purple
Contig_145_182.462,Purple
Contig_146_41.8194,Purple
Contig_147_54.7662,Purple
Contig_148_177.402,Purple
Contig_149_40.9548,Purple
Contig_14_41.424,Purple
Contig_150_105.694,Purple
Contig_151_67.9741,Purple
Contig_152_53.3467,Purple
Contig_153_44.3253,Purple
Contig_154_54.5315,Purple
Contig_155_3315.14,Purple
Contig_156_91.8245,Purple
Contig_157_77.4881,Purple
Contig_158_52.0243,Purple
Contig_159_54.3811,Purple
Contig_15_47.0919,Purple
Contig_160_81.0245,Purple
Contig_161_46.9317,Purple
Contig_162_47.8093,Purple
Contig_163_31.0654,Purple
Contig_164_285.189,Purple
Contig_165_46.0512,Purple
Contig_166_48.0755,Purple
Contig_167_54.2491,Purple
Contig_168_50.9571,Purple
Contig_169_43.0528,Purple
Contig_16_389.647,Purple
Contig_170_6631.11,Purple
Contig_171_34.8487,Purple
Contig_172_527.319,Purple
Contig_173_88.6325,Purple
Contig_174_48.2397,Purple
Contig_175_33.8662,Purple
Contig_176_119.275,Purple
Contig_177_82.2818,Purple
Contig_178_37.9182,Purple
