Name,Color
Contig_100_168.592,Purple
Contig_101_698.296,Purple
Contig_102_107.024,Purple
Contig_103_108.237,Purple
Contig_104_119.76,Purple
Contig_105_230.537,Purple
Contig_106_93.4779,Purple
Contig_107_118.278,Purple
Contig_108_104.678,Purple
Contig_109_976.139,Purple
Contig_10_102.573,Purple
Contig_110_149.25,Purple
Contig_111_118.339,Purple
Contig_112_105.779,Purple
Contig_113_297.191,Purple
Contig_114_286.811,Purple
Contig_115_568.858,Purple
Contig_116_205.535,Purple
Contig_117_75.2438,Purple
Contig_118_120.542,Purple
Contig_119_123.194,Purple
Contig_11_106.362,Purple
Contig_120_110.787,Purple
Contig_121_117.606,Purple
Contig_122_146.466,Purple
Contig_123_147.998,Purple
Contig_124_126.985,Purple
Contig_125_110.802,Purple
Contig_126_129.183,Purple
Contig_127_115.75,Purple
Contig_128_2913.48,Purple
Contig_129_539.647,Purple
Contig_12_128.237,Purple
Contig_130_117.123,Purple
Contig_131_119.168,Purple
Contig_132_137.743,Purple
Contig_133_122.798,Purple
Contig_134_1285.19,Purple
Contig_135_120.525,Purple
Contig_136_121.918,Purple
Contig_137_444.558,Purple
Contig_138_1873.6,Purple
Contig_139_110.984,Purple
Contig_13_111.994,Purple
Contig_140_139.866,Purple
Contig_141_93.2866,Purple
Contig_142_88.659,Purple
Contig_143_121.256,Purple
Contig_144_119.805,Purple
Contig_145_1341.98,Purple
Contig_146_116.788,Purple
Contig_147_261.167,Purple
Contig_148_116.237,Purple
Contig_149_210.515,Purple
Contig_14_260.118,Purple
Contig_150_1977.87,Purple
Contig_151_102.04,Purple
Contig_152_108.424,Purple
Contig_153_279.2,Purple
Contig_154_76.8196,Purple
Contig_155_457.787,Purple
Contig_156_102.147,Purple
Contig_157_265.036,Purple
Contig_158_113.035,Purple
Contig_159_739.861,Purple
Contig_15_377.71,Purple
Contig_160_93.8952,Purple
Contig_161_103.413,Purple
Contig_162_110.04,Purple
Contig_163_165.275,Purple
Contig_164_95.4522,Purple
Contig_165_133.487,Purple
Contig_166_153.977,Purple
Contig_167_547.666,Purple
Contig_168_238.371,Purple
Contig_169_219.634,Purple
Contig_16_109.907,Purple
Contig_170_112.676,Purple
Contig_171_127.673,Purple
Contig_172_168.313,Purple
Contig_173_109.16,Purple
Contig_174_274.72,Purple
Contig_175_1083.89,Purple
Contig_176_1144.08,Purple
Contig_177_713.31,Purple
Contig_178_265.945,Purple
Contig_179_281.479,Purple
Contig_17_111.562,Purple
Contig_180_491.72,Purple
Contig_181_117.85,Purple
Contig_182_99.0558,Purple
Contig_183_947.686,Purple
Contig_184_107.455,Purple
Contig_185_715.92,Purple
Contig_186_75.8659,Purple
Contig_187_426.895,Purple
Contig_188_160.144,Purple
Contig_189_124.067,Purple
Contig_18_142.105,Purple
Contig_190_170.675,Purple
Contig_191_62.8448,Purple
Contig_192_128.49,Purple
Contig_193_98.1967,Purple
Contig_194_74.4805,Purple
Contig_195_113.878,Purple
Contig_196_95.8543,Purple
Contig_197_94.3525,Purple
Contig_198_135.383,Purple
Contig_199_112.388,Purple
Contig_19_117.438,Purple
Contig_1_1101.09_Circ,Purple
Contig_200_105.463,Purple
Contig_20_95.3244,Purple
Contig_21_106.503,Purple
Contig_22_149.484,Purple
