Name,Color
Contig_100_148.907,Purple
Contig_101_171.401,Purple
Contig_102_65.4195,Purple
Contig_103_59.8743,Purple
Contig_104_69.0386,Purple
Contig_105_167.286,Purple
Contig_106_45.9135,Purple
Contig_107_42.2524,Purple
Contig_108_458.978,Purple
Contig_109_78.0598,Purple
Contig_10_134.686,Purple
Contig_110_52.3007,Purple
Contig_111_151.847,Purple
Contig_112_49.2505,Purple
Contig_113_65.6716,Purple
Contig_114_295.667,Purple
Contig_115_44.0744,Purple
Contig_116_78.513,Purple
Contig_117_80.6793,Purple
Contig_118_89.6196,Purple
Contig_119_184.754,Purple
Contig_11_67.5229,Purple
Contig_120_35.3237,Purple
Contig_121_151.55,Purple
Contig_122_54.3745,Purple
Contig_123_41.1404,Purple
Contig_124_398.91,Purple
Contig_125_112.017,Purple
Contig_126_152.145,Purple
Contig_127_125.805,Purple
Contig_128_56.5387,Purple
Contig_129_178.886,Purple
Contig_12_47.0341,Purple
Contig_130_52.8829,Purple
Contig_131_58.0396,Purple
Contig_132_92.3646,Purple
Contig_133_56.6852,Purple
Contig_134_48.6369,Purple
Contig_135_43.0574,Purple
Contig_136_136.82,Purple
Contig_137_3507.27,Purple
Contig_138_72.7047,Purple
Contig_139_234.587,Purple
Contig_13_499.862,Purple
Contig_140_69.8227,Purple
Contig_141_133.426,Purple
Contig_142_61.0391,Purple
Contig_143_114.884,Purple
Contig_144_58.3593,Purple
Contig_145_63.8455,Purple
Contig_146_613.508,Purple
Contig_147_196.965,Purple
Contig_148_154.779,Purple
Contig_149_41.0982,Purple
Contig_14_55.7244,Purple
Contig_150_55.8554,Purple
Contig_151_54.7244,Purple
Contig_152_98.9403,Purple
Contig_153_60.1661,Purple
Contig_154_55.6923,Purple
Contig_155_32.5898,Purple
Contig_156_54.5436,Purple
Contig_157_590.532,Purple
Contig_158_336.348,Purple
Contig_159_140.708,Purple
Contig_15_108.837,Purple
Contig_160_95.1316,Purple
Contig_161_109.995,Purple
Contig_162_53.6588,Purple
Contig_163_1495.07,Purple
Contig_164_50.4084,Purple
Contig_165_102.885,Purple
Contig_166_56.4982,Purple
Contig_167_57.5292,Purple
Contig_168_44.5952,Purple
Contig_169_46.7225,Purple
Contig_16_90.5152,Purple
Contig_170_54.3705,Purple
Contig_171_54.3054,Purple
Contig_172_63.8426,Purple
Contig_173_45.9354,Purple
Contig_174_102.745,Purple
Contig_175_122.177,Purple
Contig_176_116.243,Purple
Contig_177_54.3644,Purple
Contig_178_52.0137,Purple
Contig_179_47.4861,Purple
Contig_17_108.381,Purple
Contig_180_49.3746,Purple
Contig_181_42.5867,Purple
Contig_182_48.936,Purple
Contig_183_51.5115,Purple
Contig_184_191.336,Purple
Contig_185_54.4544,Purple
Contig_186_49.8582,Purple
Contig_187_52.4029,Purple
Contig_188_70.8872,Purple
Contig_189_40.9426,Purple
Contig_18_185.916,Purple
Contig_190_86.4117,Purple
Contig_191_49.2477,Purple
Contig_192_53.2529,Purple
Contig_193_54.8674,Purple
Contig_194_167.31,Purple
Contig_195_39.9873,Purple
Contig_196_862.321,Purple
Contig_197_122.212,Purple
Contig_198_545.075,Purple
Contig_199_47.3746,Purple
Contig_19_65.0944,Purple
Contig_1_46.8396,Purple
Contig_200_922.559,Purple
Contig_201_80.9239,Purple
Contig_202_42.9358,Purple
Contig_203_79.4299,Purple
Contig_204_68.7966,Purple
Contig_205_145.2,Purple
Contig_206_51.346,Purple
Contig_207_1141.36,Purple
Contig_208_51.0853,Purple
Contig_209_52.64,Purple
Contig_20_56.1685,Purple
Contig_210_55.6145,Purple
Contig_211_152.945,Purple
Contig_212_48.1131,Purple
Contig_213_59.6419,Purple
Contig_214_37.9335,Purple
Contig_215_101.288,Purple
Contig_216_143.723,Purple
Contig_217_67.6592,Purple
Contig_218_39.8191,Purple
Contig_219_47.5126,Purple
Contig_21_231.703,Purple
Contig_220_42.6662,Purple
Contig_221_59.3523,Purple
Contig_222_43.5248,Purple
Contig_223_153.981,Purple
Contig_224_40.9791,Purple
Contig_225_46.2388,Purple
Contig_226_49.5193,Purple
Contig_227_51.2375,Purple
Contig_228_54.2635,Purple
Contig_229_60.1294,Purple
Contig_22_52.032,Purple
Contig_230_99.6859,Purple
Contig_231_48.0649,Purple
Contig_23_48.5317,Purple
Contig_24_1374.27,Purple
Contig_25_44.6164,Purple
Contig_26_1127.31,Purple
Contig_27_61.6335,Purple
Contig_28_51.293,Purple
Contig_29_514.513,Purple
Contig_2_1888.52_Circ,Purple
Contig_30_53.1461,Purple
Contig_31_51.1162,Purple
Contig_32_251.775,Purple
Contig_33_44.1475,Purple
Contig_34_96.2234,Purple
Contig_35_79.3758,Purple
Contig_36_329.856,Purple
Contig_37_57.1311,Purple
Contig_38_53.5331,Purple
Contig_39_55.6508,Purple
Contig_3_51.9743,Purple
Contig_40_115.386,Purple
Contig_41_70.2969,Purple
Contig_42_139.836,Purple
Contig_43_144.971,Purple
Contig_44_87.4609,Purple
Contig_45_52.4169,Purple
Contig_46_152.517,Purple
Contig_47_70.8843,Purple
Contig_48_76.0432,Purple
Contig_49_46.9538,Purple
Contig_4_1608.55_Circ,Purple
Contig_50_511.607,Purple
Contig_51_574.796,Purple
Contig_52_51.5321,Purple
Contig_53_55.21,Purple
Contig_54_150.971,Purple
Contig_55_61.6955,Purple
Contig_56_42.434,Purple
Contig_57_774.729,Purple
Contig_58_672.149,Purple
Contig_59_63.4849,Purple
Contig_5_68.7258,Purple
Contig_60_403.021,Purple
Contig_61_50.0133,Purple
Contig_62_147.82,Purple
Contig_63_82.6144,Purple
Contig_64_134.822,Purple
Contig_65_38.8308,Purple
Contig_66_56.6918,Purple
Contig_67_41.488,Purple
Contig_68_135.481,Purple
Contig_69_118.096,Purple
Contig_6_51.1366,Purple
Contig_70_51.8534,Purple
Contig_71_50.8032,Purple
Contig_72_43.056,Purple
Contig_73_45.1237,Purple
Contig_74_166.718,Purple
Contig_75_353.631,Purple
Contig_76_56.0223,Purple
Contig_77_126.344,Purple
Contig_78_148.894,Purple
Contig_79_78.2964,Purple
Contig_7_112.594,Purple
Contig_80_174.361,Purple
Contig_81_379.735,Purple
Contig_82_164.685,Purple
Contig_83_50.1419,Purple
Contig_84_66.3627,Purple
Contig_85_74.1323,Purple
Contig_86_232.942,Purple
Contig_87_162.727,Purple
Contig_88_49.7749,Purple
Contig_89_1242.22,Purple
Contig_8_95.8373,Purple
Contig_90_41.879,Purple
Contig_91_86.0957,Purple
Contig_92_55.3544,Purple
Contig_93_41.2187,Purple
Contig_94_516.183,Purple
Contig_95_565.372,Purple
Contig_96_566.986,Purple
Contig_97_49.7948,Purple
Contig_98_87.3179,Purple
Contig_99_107.025,Purple
Contig_9_56.1609,Purple
Contig_100_148.907:5p:1:10,Lime Green
Contig_100_148.907:5p:1:11,Lime Green
