Name,Color
Contig_100_221.329,Purple
Contig_101_94.0597,Purple
Contig_102_380.437,Purple
Contig_103_111.336,Purple
Contig_104_97.922,Purple
Contig_105_127.137,Purple
Contig_106_194.151,Purple
Contig_107_1498,Purple
Contig_108_88.5915,Purple
Contig_109_96.8931,Purple
Contig_10_106.456,Purple
Contig_110_80.9608,Purple
Contig_111_282.611,Purple
Contig_112_93.5978,Purple
Contig_113_118.398,Purple
Contig_114_93.0531,Purple
Contig_115_99.2377,Purple
Contig_116_95.8155,Purple
Contig_117_94.0018,Purple
Contig_118_87.2133,Purple
Contig_119_162.047,Purple
Contig_11_86.2375,Purple
Contig_120_91.2254,Purple
Contig_121_143.409,Purple
Contig_122_97.0506,Purple
Contig_123_113.097,Purple
Contig_124_151.523,Purple
Contig_125_744.827,Purple
Contig_126_88.7601,Purple
Contig_127_816.677,Purple
Contig_128_231.655,Purple
Contig_129_83.9374,Purple
Contig_12_83.4852,Purple
Contig_130_158.121,Purple
Contig_131_152.035,Purple
Contig_132_90.535,Purple
Contig_133_90.6659,Purple
Contig_134_77.7889,Purple
Contig_135_159.358,Purple
Contig_136_97.0032,Purple
Contig_137_93.146,Purple
Contig_138_102.794,Purple
Contig_139_83.9672,Purple
Contig_13_98.8923,Purple
Contig_140_219.8,Purple
Contig_141_89.1292,Purple
Contig_142_148.873,Purple
Contig_143_88.9697,Purple
Contig_144_117.882,Purple
Contig_145_103.868,Purple
Contig_146_131.944,Purple
Contig_147_81.9539,Purple
Contig_148_586.524,Purple
Contig_149_113.723,Purple
Contig_14_92.6446,Purple
Contig_150_82.727,Purple
Contig_151_91.7905,Purple
Contig_152_82.6284,Purple
Contig_153_83.8833,Purple
Contig_154_99.0943,Purple
Contig_155_88.3477,Purple
Contig_156_93.2381,Purple
Contig_15_85.123,Purple
Contig_16_83.7908,Purple
Contig_17_91.4222,Purple
Contig_18_538.931,Purple
Contig_19_120.914,Purple
Contig_1_511.059_Circ,Purple
Contig_20_86.7581,Purple
Contig_21_85.1794,Purple
Contig_22_102.714,Purple
Contig_23_70.8885,Purple
Contig_24_123.767,Purple
Contig_25_109.472,Purple
Contig_26_81.004,Purple
Contig_27_93.5693,Purple
Contig_28_82.3803,Purple
Contig_29_1099.78,Purple
Contig_2_88.9466,Purple
Contig_30_93.5845,Purple
Contig_31_296.202,Purple
Contig_32_99.412,Purple
Contig_33_326.517,Purple
Contig_34_109.388,Purple
Contig_35_89.9329,Purple
Contig_36_106.414,Purple
Contig_37_92.805,Purple
Contig_38_722.184,Purple
Contig_39_74.71,Purple
Contig_3_100.177,Purple
Contig_40_84.9834,Purple
Contig_41_1694.09,Purple
Contig_42_797.796,Purple
Contig_43_967.017,Purple
Contig_44_112.852,Purple
Contig_45_159.235,Purple
Contig_46_78.6979,Purple
Contig_47_84.5611,Purple
Contig_48_99.6482,Purple
Contig_49_83.2885,Purple
Contig_4_87.5633,Purple
Contig_50_81.9014,Purple
Contig_51_85.7205,Purple
Contig_52_98.7106,Purple
Contig_53_325.119,Purple
Contig_54_90.8815,Purple
Contig_55_85.4815,Purple
Contig_56_90.8873,Purple
Contig_57_101.778,Purple
Contig_58_84.9662,Purple
Contig_59_86.6949,Purple
Contig_5_113.386,Purple
Contig_60_107.913,Purple
Contig_61_142.508,Purple
Contig_62_179.742,Purple
Contig_63_107.778,Purple
Contig_64_140.703,Purple
Contig_65_115.75,Purple
Contig_66_107.819,Purple
Contig_67_80.8661,Purple
Contig_68_384.367,Purple
Contig_69_558.775,Purple
Contig_6_117.726,Purple
Contig_70_132.673,Purple
Contig_71_94.9305,Purple
Contig_72_178.166,Purple
Contig_73_83.4075,Purple
Contig_74_78.7882,Purple
Contig_75_81.1254,Purple
Contig_76_91.9514,Purple
Contig_77_491.257,Purple
Contig_78_84.5322,Purple
Contig_79_108.844,Purple
Contig_7_104.845,Purple
Contig_80_93.7407,Purple
Contig_81_73.037,Purple
Contig_82_100.541,Purple
Contig_83_83.8012,Purple
Contig_84_105.767,Purple
Contig_85_100.344,Purple
Contig_86_87.8264,Purple
Contig_87_1038.9,Purple
Contig_88_103.808,Purple
Contig_89_123.835,Purple
Contig_8_82.8358,Purple
Contig_90_101.852,Purple
Contig_91_115.882,Purple
Contig_92_83.0367,Purple
Contig_93_86.4349,Purple
Contig_94_106.707,Purple
Contig_95_96.432,Purple
Contig_96_107.656,Purple
Contig_97_80.3239,Purple
Contig_98_99.5333,Purple
Contig_99_215.355,Purple
Contig_9_91.3691,Purple
Contig_101_94.0597:5p:1:31,Lime Green
Contig_101_94.0597:5p:1:37,Lime Green
Contig_101_94.0597:5p:1:38,Lime Green
Contig_101_94.0597:5p:1:43,Lime Green
Contig_101_94.0597:5p:1:44,Lime Green
Contig_101_94.0597:5p:1:50,Lime Green
Contig_101_94.0597:5p:1:51,Lime Green
Contig_101_94.0597:5p:1:52,Lime Green
Contig_101_94.0597:5p:1:55,Lime Green
Contig_101_94.0597:5p:1:56,Lime Green
Contig_101_94.0597:5p:1:57,Lime Green
Contig_101_94.0597:5p:1:58,Lime Green
Contig_101_94.0597:5p:1:59,Lime Green
Contig_101_94.0597:5p:1:60,Lime Green
