Name,Color
Contig_100_88.186,Purple
Contig_101_97.9973,Purple
Contig_102_85.3317,Purple
Contig_103_64.0937,Purple
Contig_104_124.755,Purple
Contig_105_82.8582,Purple
Contig_106_82.8275,Purple
Contig_107_68.604,Purple
Contig_108_307.857,Purple
Contig_109_89.9825,Purple
Contig_10_51.924,Purple
Contig_110_84.8929,Purple
Contig_111_68.7258,Purple
Contig_112_76.5346,Purple
Contig_11_119.964,Purple
Contig_12_61.3346,Purple
Contig_13_66.6739,Purple
Contig_14_867.388,Purple
Contig_15_94.4808,Purple
Contig_16_70.7397,Purple
Contig_17_74.7516,Purple
Contig_18_71.2561,Purple
Contig_19_172.94,Purple
Contig_1_950.86_Circ,Purple
Contig_20_912.192,Purple
Contig_21_94.1037,Purple
Contig_22_274.218,Purple
Contig_23_294.118,Purple
Contig_24_88.0265,Purple
Contig_25_76.0593,Purple
Contig_26_85.4736,Purple
Contig_27_92.4934,Purple
Contig_28_71.9751,Purple
Contig_29_78.2108,Purple
Contig_2_846.667_Circ,Purple
Contig_30_81.7947,Purple
Contig_31_142.124,Purple
Contig_32_99.4063,Purple
Contig_33_84.9699,Purple
Contig_34_81.6512,Purple
Contig_35_66.4629,Purple
Contig_36_76.4346,Purple
Contig_37_66.6279,Purple
Contig_38_76.322,Purple
Contig_39_78.8137,Purple
Contig_3_74.0675,Purple
Contig_40_87.3272,Purple
Contig_41_87.9825,Purple
Contig_42_64.3848,Purple
Contig_43_69.0349,Purple
Contig_44_94.254,Purple
Contig_45_87.5889,Purple
Contig_46_83.6139,Purple
Contig_47_597.431,Purple
Contig_48_403.706,Purple
Contig_49_85.8531,Purple
Contig_4_664.908_Circ,Purple
Contig_50_76.4343,Purple
Contig_51_89.1425,Purple
Contig_52_96.4783,Purple
Contig_53_325.146,Purple
Contig_54_76.2811,Purple
Contig_55_99.3163,Purple
Contig_56_1087.01,Purple
Contig_57_88.1258,Purple
Contig_58_74.8266,Purple
Contig_59_82.76,Purple
Contig_5_69.274,Purple
Contig_60_94.4301,Purple
Contig_61_63.2985,Purple
Contig_62_79.766,Purple
Contig_63_84.8165,Purple
Contig_64_481.389,Purple
Contig_65_832.641,Purple
Contig_66_89.5957,Purple
Contig_67_573.523,Purple
Contig_68_82.2692,Purple
Contig_69_118.564,Purple
Contig_6_81.3161,Purple
Contig_70_159.625,Purple
Contig_71_87.6654,Purple
Contig_72_70.0788,Purple
Contig_73_70.4124,Purple
Contig_74_68.385,Purple
Contig_75_420.507,Purple
Contig_76_95.7164,Purple
Contig_77_70.4393,Purple
Contig_78_795.258,Purple
Contig_79_85.4873,Purple
Contig_7_88.2542,Purple
Contig_80_76.6897,Purple
Contig_81_71.3271,Purple
Contig_82_77.8734,Purple
Contig_83_78.5439,Purple
Contig_84_67.6753,Purple
Contig_85_937.482,Purple
Contig_86_64.8738,Purple
Contig_87_85.1577,Purple
Contig_88_584.138,Purple
Contig_89_78.6137,Purple
Contig_8_72.6737,Purple
Contig_90_74.38,Purple
Contig_91_81.0665,Purple
Contig_92_89.2876,Purple
Contig_93_88.2609,Purple
Contig_94_913.193,Purple
Contig_95_79.5477,Purple
Contig_96_86.5525,Purple
Contig_97_82.7268,Purple
Contig_98_64.7745,Purple
Contig_99_80.6384,Purple
Contig_9_67.3742,Purple
Contig_100_88.186:5p:1:3,Lime Green
Contig_100_88.186:5p:1:6,Lime Green
Contig_106_82.8275:3p:1:4,Lime Green
Contig_106_82.8275:3p:1:5,Lime Green
Contig_106_82.8275:3p:1:6,Lime Green
Contig_106_82.8275:3p:1:10,Lime Green
Contig_106_82.8275:3p:1:12,Lime Green
Contig_106_82.8275:3p:1:13,Lime Green
Contig_106_82.8275:3p:1:14,Lime Green
Contig_106_82.8275:3p:1:15,Lime Green
Contig_109_89.9825:5p:1:28,Lime Green
Contig_109_89.9825:5p:1:29,Lime Green
Contig_109_89.9825:5p:1:30,Lime Green
Contig_109_89.9825:5p:1:31,Lime Green
Contig_109_89.9825:5p:1:32,Lime Green
Contig_109_89.9825:5p:1:33,Lime Green
Contig_109_89.9825:5p:1:34,Lime Green
Contig_109_89.9825:5p:1:35,Lime Green
Contig_109_89.9825:5p:1:36,Lime Green
Contig_109_89.9825:5p:1:37,Lime Green
Contig_109_89.9825:5p:1:38,Lime Green
Contig_109_89.9825:5p:1:39,Lime Green
Contig_109_89.9825:5p:1:40,Lime Green
Contig_109_89.9825:5p:1:41,Lime Green
Contig_109_89.9825:5p:1:42,Lime Green
Contig_109_89.9825:5p:1:43,Lime Green
Contig_109_89.9825:5p:1:44,Lime Green
Contig_109_89.9825:5p:1:51,Lime Green
Contig_109_89.9825:5p:1:52,Lime Green
Contig_109_89.9825:5p:1:53,Lime Green
Contig_109_89.9825:5p:1:55,Lime Green
Contig_109_89.9825:5p:1:56,Lime Green
Contig_109_89.9825:5p:1:57,Lime Green
Contig_109_89.9825:5p:1:58,Lime Green
Contig_109_89.9825:5p:1:59,Lime Green
Contig_109_89.9825:5p:1:60,Lime Green
Contig_109_89.9825:5p:1:61,Lime Green
Contig_109_89.9825:5p:1:62,Lime Green
Contig_109_89.9825:5p:1:63,Lime Green
Contig_109_89.9825:5p:1:64,Lime Green
Contig_109_89.9825:5p:1:65,Lime Green
Contig_109_89.9825:5p:1:66,Lime Green
Contig_109_89.9825:5p:1:67,Lime Green
Contig_109_89.9825:5p:1:68,Lime Green
Contig_109_89.9825:5p:1:69,Lime Green
Contig_109_89.9825:5p:1:70,Lime Green
Contig_109_89.9825:5p:1:71,Lime Green
Contig_109_89.9825:5p:1:72,Lime Green
Contig_109_89.9825:5p:1:73,Lime Green
Contig_109_89.9825:5p:1:74,Lime Green
Contig_109_89.9825:5p:1:75,Lime Green
Contig_109_89.9825:5p:1:76,Lime Green
Contig_109_89.9825:5p:1:77,Lime Green
Contig_109_89.9825:5p:1:79,Lime Green
Contig_109_89.9825:5p:1:80,Lime Green
Contig_109_89.9825:5p:1:81,Lime Green
Contig_109_89.9825:5p:1:82,Lime Green
Contig_109_89.9825:5p:1:83,Lime Green
Contig_109_89.9825:5p:1:84,Lime Green
Contig_109_89.9825:5p:1:85,Lime Green
Contig_109_89.9825:5p:1:86,Lime Green
Contig_109_89.9825:5p:1:87,Lime Green
Contig_109_89.9825:5p:1:88,Lime Green
Contig_109_89.9825:5p:1:90,Lime Green
Contig_109_89.9825:5p:1:91,Lime Green
Contig_109_89.9825:5p:1:92,Lime Green
Contig_109_89.9825:5p:1:93,Lime Green
Contig_109_89.9825:5p:1:94,Lime Green
Contig_109_89.9825:5p:1:95,Lime Green
Contig_109_89.9825:5p:1:96,Lime Green
Contig_109_89.9825:5p:1:97,Lime Green
Contig_109_89.9825:5p:1:98,Lime Green
Contig_109_89.9825:5p:1:99,Lime Green
Contig_109_89.9825:5p:1:100,Lime Green
Contig_109_89.9825:5p:1:101,Lime Green
Contig_109_89.9825:5p:1:103,Lime Green
