Name,Color
Contig_10_1135.48,Purple
Contig_11_293.753,Purple
Contig_12_216.457,Purple
Contig_13_178.123,Purple
Contig_14_197.557,Purple
Contig_15_164.832,Purple
Contig_16_243.609,Purple
Contig_17_235.185,Purple
Contig_18_221.768,Purple
Contig_19_295.888,Purple
Contig_1_212.904,Purple
Contig_20_283.903,Purple
Contig_21_204.363,Purple
Contig_22_309.809,Purple
Contig_23_200.785,Purple
Contig_24_246.756,Purple
Contig_25_214.948,Purple
Contig_26_261.652,Purple
Contig_27_267.192,Purple
Contig_28_178.293,Purple
Contig_29_164.409,Purple
Contig_2_281.029,Purple
Contig_30_233.255,Purple
Contig_31_187.869,Purple
Contig_32_238.101,Purple
Contig_33_267.272,Purple
Contig_34_250.941,Purple
Contig_35_203.398,Purple
Contig_36_183.159,Purple
Contig_37_192.639,Purple
Contig_38_175.523,Purple
Contig_39_183.695,Purple
Contig_3_1869.53,Purple
Contig_40_230.018,Purple
Contig_41_1857.39,Purple
Contig_42_2167.06,Purple
Contig_43_1737.09,Purple
Contig_44_631.809,Purple
Contig_45_224.288,Purple
Contig_46_184.839,Purple
Contig_47_259.919,Purple
Contig_48_566.718,Purple
Contig_49_201.687,Purple
Contig_4_214.405,Purple
Contig_50_249.392,Purple
Contig_51_222.927,Purple
Contig_52_245.509,Purple
Contig_53_2844.89,Purple
Contig_54_1716.61,Purple
Contig_55_400.948,Purple
Contig_56_162.271,Purple
Contig_57_198.672,Purple
Contig_58_890.993,Purple
Contig_59_223.874,Purple
Contig_5_475.431,Purple
Contig_60_196.55,Purple
Contig_61_190.356,Purple
Contig_62_232.247,Purple
Contig_63_187.769,Purple
Contig_64_169.435,Purple
Contig_65_246.169,Purple
Contig_66_237.458,Purple
Contig_67_237.011,Purple
Contig_68_184.554,Purple
Contig_69_1871.9,Purple
Contig_6_214.08,Purple
Contig_70_271.17,Purple
Contig_71_217.031,Purple
Contig_72_232.847,Purple
Contig_73_240.363,Purple
Contig_7_502.112,Purple
Contig_8_167.39,Purple
Contig_9_227.516,Purple
Contig_10_1135.48:3p:1:5,Lime Green
Contig_10_1135.48:3p:1:6,Lime Green
Contig_10_1135.48:3p:1:8,Lime Green
Contig_10_1135.48:3p:1:9,Lime Green
Contig_10_1135.48:5p:1:7,Lime Green
Contig_10_1135.48:5p:1:8,Lime Green
Contig_10_1135.48:5p:1:9,Lime Green
Contig_10_1135.48:5p:1:10,Lime Green
Contig_10_1135.48:5p:1:12,Lime Green
Contig_10_1135.48:5p:1:13,Lime Green
Contig_10_1135.48:5p:1:14,Lime Green
Contig_10_1135.48:5p:1:15,Lime Green
Contig_10_1135.48:5p:1:16,Lime Green
Contig_10_1135.48:5p:1:17,Lime Green
Contig_10_1135.48:5p:1:18,Lime Green
Contig_10_1135.48:5p:1:19,Lime Green
Contig_11_293.753:3p:1:3,Lime Green
Contig_11_293.753:3p:1:4,Lime Green
Contig_11_293.753:3p:1:5,Lime Green
Contig_11_293.753:3p:1:6,Lime Green
Contig_11_293.753:3p:1:7,Lime Green
Contig_11_293.753:3p:1:8,Lime Green
Contig_11_293.753:3p:1:9,Lime Green
Contig_11_293.753:3p:1:10,Lime Green
Contig_11_293.753:3p:1:15,Lime Green
Contig_11_293.753:3p:1:16,Lime Green
Contig_11_293.753:3p:1:17,Lime Green
Contig_11_293.753:3p:1:20,Lime Green
Contig_11_293.753:3p:1:22,Lime Green
Contig_11_293.753:3p:1:23,Lime Green
Contig_11_293.753:3p:1:24,Lime Green
Contig_11_293.753:3p:1:25,Lime Green
Contig_11_293.753:3p:1:26,Lime Green
Contig_11_293.753:3p:1:27,Lime Green
Contig_12_216.457:5p:1:5,Lime Green
Contig_12_216.457:5p:1:6,Lime Green
Contig_12_216.457:5p:1:7,Lime Green
Contig_12_216.457:5p:1:8,Lime Green
Contig_12_216.457:5p:1:9,Lime Green
Contig_12_216.457:5p:1:12,Lime Green
Contig_12_216.457:5p:1:13,Lime Green
Contig_12_216.457:5p:1:18,Lime Green
