Name,Color
Contig_100_40.3632,Purple
Contig_101_838.527,Purple
Contig_102_57.5271,Purple
Contig_103_19.0159,Purple
Contig_104_133.687,Purple
Contig_105_24.1714,Purple
Contig_106_39.9031,Purple
Contig_107_111.255,Purple
Contig_108_104.001,Purple
Contig_109_30.4583,Purple
Contig_10_34.6578,Purple
Contig_110_36.0085,Purple
Contig_111_46.9115,Purple
Contig_112_120.658,Purple
Contig_113_175.493,Purple
Contig_114_54.4518,Purple
Contig_115_33.1773,Purple
Contig_116_38.4748,Purple
Contig_117_29.3269,Purple
Contig_118_35.8001,Purple
Contig_119_56.0559,Purple
Contig_11_21.6966,Purple
Contig_120_337.688,Purple
Contig_121_39.7842,Purple
Contig_122_53.0383,Purple
Contig_123_58.8074,Purple
Contig_124_43.6894,Purple
Contig_125_199.956,Purple
Contig_126_46.1035,Purple
Contig_127_121.748,Purple
Contig_128_74.8752,Purple
Contig_129_32.2101,Purple
Contig_12_36.7709,Purple
Contig_130_341.834,Purple
Contig_131_515.411,Purple
Contig_132_25.5031,Purple
Contig_133_38.62,Purple
Contig_134_38.752,Purple
Contig_135_45.8188,Purple
Contig_136_125.615,Purple
Contig_137_43.6526,Purple
Contig_138_17.7162,Purple
Contig_139_39.739,Purple
Contig_13_119.111,Purple
Contig_140_106.919,Purple
Contig_141_40.2956,Purple
Contig_142_47.6028,Purple
Contig_143_45.6701,Purple
Contig_144_40.1472,Purple
Contig_145_18.2158,Purple
Contig_146_29.5998,Purple
Contig_147_38.0781,Purple
Contig_148_37.1411,Purple
Contig_149_44.5287,Purple
Contig_14_167.654,Purple
Contig_150_32.0424,Purple
Contig_151_34.7895,Purple
Contig_152_261.996,Purple
Contig_153_87.5022,Purple
Contig_154_31.9424,Purple
Contig_155_44.4977,Purple
Contig_156_34.6912,Purple
Contig_157_42.3645,Purple
Contig_158_135.333,Purple
Contig_159_27.0891,Purple
Contig_15_27.3843,Purple
Contig_160_58.558,Purple
Contig_161_34.606,Purple
Contig_162_18.4486,Purple
Contig_163_41.1769,Purple
Contig_164_26.5512,Purple
Contig_165_21.1497,Purple
Contig_166_95.902,Purple
Contig_167_86.02,Purple
Contig_168_113.114,Purple
Contig_169_32.8063,Purple
Contig_16_123.68,Purple
Contig_170_41.516,Purple
Contig_171_36.1319,Purple
Contig_172_29.5827,Purple
Contig_173_38.3147,Purple
Contig_174_24.6485,Purple
Contig_175_41.7398,Purple
Contig_176_58.3973,Purple
Contig_177_47.6032,Purple
Contig_178_116.953,Purple
Contig_179_39.3224,Purple
Contig_17_13.964,Purple
Contig_180_40.0919,Purple
Contig_181_296.149,Purple
Contig_182_90.2916,Purple
Contig_183_37.9875,Purple
Contig_184_34.4285,Purple
Contig_185_28.0036,Purple
Contig_186_39.7541,Purple
Contig_187_102.933,Purple
Contig_188_32.7214,Purple
Contig_189_49.0384,Purple
Contig_18_35.6113,Purple
Contig_190_29.0591,Purple
Contig_191_19.4535,Purple
Contig_192_40.1258,Purple
Contig_193_163.946,Purple
Contig_194_96.2878,Purple
Contig_195_34.5328,Purple
Contig_196_59.7839,Purple
Contig_197_446.663,Purple
Contig_198_23.2041,Purple
Contig_199_24.723,Purple
Contig_19_45.0912,Purple
Contig_1_1980.89_Circ,Purple
Contig_200_43.1867,Purple
Contig_201_21.2491,Purple
Contig_202_104.531,Purple
Contig_203_43.3343,Purple
Contig_204_29.7772,Purple
Contig_205_127.881,Purple
Contig_206_42.7214,Purple
Contig_207_47.1888,Purple
Contig_208_34.5588,Purple
Contig_209_13.7265,Purple
Contig_20_34.469,Purple
Contig_210_22.0457,Purple
Contig_211_39.076,Purple
Contig_212_268.014,Purple
Contig_213_26.282,Purple
Contig_214_47.515,Purple
Contig_215_32.5798,Purple
Contig_216_19.6107,Purple
Contig_217_45.8358,Purple
Contig_218_33.2819,Purple
Contig_219_29.3025,Purple
Contig_21_41.1207,Purple
Contig_220_37.9706,Purple
Contig_221_39.3399,Purple
Contig_222_41.4717,Purple
Contig_223_23.9204,Purple
Contig_224_24.9803,Purple
Contig_225_22.6962,Purple
Contig_226_34.2353,Purple
Contig_227_26.9081,Purple
Contig_228_29.5583,Purple
Contig_229_28.9112,Purple
Contig_22_41.4577,Purple
Contig_23_95.4563,Purple
Contig_24_35.89,Purple
Contig_25_56.6045,Purple
Contig_26_31.6609,Purple
Contig_27_36.2405,Purple
Contig_28_252.711,Purple
Contig_29_27.9034,Purple
Contig_2_270.121_Circ,Purple
Contig_30_37.4457,Purple
Contig_31_30.4262,Purple
Contig_32_35.3736,Purple
Contig_33_49.2563,Purple
Contig_34_29.2901,Purple
Contig_35_46.6628,Purple
Contig_36_40.4614,Purple
Contig_37_28.4511,Purple
Contig_38_69.1096,Purple
Contig_39_497.163,Purple
Contig_3_962.71_Circ,Purple
Contig_40_44.6726,Purple
Contig_41_40.3303,Purple
Contig_42_670.749,Purple
Contig_43_39.13,Purple
Contig_44_115.713,Purple
Contig_45_120.702,Purple
Contig_46_33.7322,Purple
Contig_47_34.532,Purple
Contig_48_933.327,Purple
Contig_49_37.5794,Purple
Contig_4_37.8925,Purple
Contig_50_36.5497,Purple
Contig_51_22.9703,Purple
Contig_52_364.648,Purple
Contig_53_39.6727,Purple
Contig_54_48.1683,Purple
Contig_55_44.3365,Purple
Contig_56_28.9391,Purple
Contig_57_32.8239,Purple
Contig_58_41.0839,Purple
Contig_59_32.3209,Purple
Contig_5_20.9496,Purple
Contig_60_105.469,Purple
Contig_61_26.8926,Purple
Contig_62_118.78,Purple
Contig_63_19.009,Purple
Contig_64_77.4929,Purple
Contig_65_10.1332,Purple
Contig_66_13.2779,Purple
Contig_67_85.6099,Purple
Contig_68_46.488,Purple
Contig_69_29.2657,Purple
Contig_6_32.7069,Purple
Contig_70_76.7444,Purple
Contig_71_326.116,Purple
Contig_72_90.7676,Purple
Contig_73_19.5153,Purple
Contig_74_30.4005,Purple
Contig_75_34.2505,Purple
Contig_76_117.094,Purple
Contig_77_43.9542,Purple
Contig_78_37.7666,Purple
Contig_79_39.2773,Purple
Contig_7_28.3705,Purple
Contig_80_27.1231,Purple
Contig_81_17.8981,Purple
Contig_82_322.953,Purple
Contig_83_25.6051,Purple
Contig_84_51.7552,Purple
Contig_85_36.3804,Purple
Contig_86_35.608,Purple
Contig_87_107.114,Purple
Contig_88_45.5341,Purple
Contig_89_31.1584,Purple
Contig_8_43.2388,Purple
Contig_90_47.8589,Purple
Contig_91_64.3317,Purple
Contig_92_42.1188,Purple
Contig_93_50.2645,Purple
Contig_94_36.6214,Purple
Contig_95_197.213,Purple
Contig_96_26.1701,Purple
Contig_97_34.5547,Purple
Contig_98_44.0646,Purple
Contig_99_42.0127,Purple
Contig_9_968.779,Purple
Contig_101_838.527:3p:1:9,Lime Green
Contig_101_838.527:3p:1:10,Lime Green
Contig_101_838.527:3p:1:13,Lime Green
Contig_101_838.527:3p:1:14,Lime Green
Contig_101_838.527:3p:1:15,Lime Green
Contig_101_838.527:3p:1:17,Lime Green
Contig_101_838.527:3p:1:18,Lime Green
Contig_101_838.527:3p:1:19,Lime Green
Contig_101_838.527:3p:1:20,Lime Green
Contig_101_838.527:3p:1:25,Lime Green
Contig_101_838.527:3p:1:28,Lime Green
Contig_101_838.527:3p:1:29,Lime Green
Contig_101_838.527:3p:1:30,Lime Green
Contig_101_838.527:3p:1:31,Lime Green
Contig_101_838.527:3p:1:32,Lime Green
Contig_101_838.527:3p:1:34,Lime Green
Contig_101_838.527:3p:1:35,Lime Green
Contig_101_838.527:3p:1:36,Lime Green
Contig_101_838.527:3p:1:37,Lime Green
Contig_101_838.527:3p:1:40,Lime Green
Contig_101_838.527:3p:1:41,Lime Green
Contig_101_838.527:3p:1:42,Lime Green
Contig_101_838.527:3p:1:43,Lime Green
Contig_101_838.527:3p:1:44,Lime Green
Contig_101_838.527:3p:1:45,Lime Green
Contig_101_838.527:3p:1:50,Lime Green
Contig_101_838.527:3p:1:55,Lime Green
Contig_101_838.527:3p:1:57,Lime Green
Contig_101_838.527:3p:1:58,Lime Green
Contig_101_838.527:3p:1:59,Lime Green
Contig_101_838.527:3p:1:60,Lime Green
Contig_102_57.5271:3p:1:5,Lime Green
Contig_102_57.5271:3p:1:6,Lime Green
Contig_102_57.5271:3p:1:9,Lime Green
Contig_102_57.5271:3p:1:10,Lime Green
Contig_102_57.5271:3p:1:11,Lime Green
Contig_102_57.5271:3p:1:12,Lime Green
Contig_102_57.5271:3p:1:13,Lime Green
Contig_102_57.5271:3p:1:14,Lime Green
Contig_102_57.5271:3p:1:16,Lime Green
Contig_102_57.5271:3p:1:17,Lime Green
Contig_103_19.0159:5p:1:1,Lime Green
Contig_103_19.0159:5p:1:2,Lime Green
Contig_103_19.0159:5p:1:3,Lime Green
Contig_103_19.0159:5p:1:4,Lime Green
Contig_104_133.687:3p:1:5,Lime Green
Contig_105_24.1714:5p:1:3,Lime Green
Contig_105_24.1714:5p:1:5,Lime Green
Contig_105_24.1714:5p:1:6,Lime Green
Contig_105_24.1714:5p:1:8,Lime Green
Contig_105_24.1714:5p:1:9,Lime Green
Contig_105_24.1714:5p:1:10,Lime Green
Contig_105_24.1714:5p:1:11,Lime Green
Contig_107_111.255:3p:1:4,Lime Green
Contig_107_111.255:3p:1:5,Lime Green
Contig_107_111.255:3p:1:6,Lime Green
Contig_107_111.255:3p:1:7,Lime Green
Contig_107_111.255:3p:1:8,Lime Green
Contig_107_111.255:3p:1:10,Lime Green
Contig_107_111.255:3p:1:11,Lime Green
Contig_107_111.255:3p:1:12,Lime Green
Contig_107_111.255:3p:1:13,Lime Green
Contig_107_111.255:3p:1:14,Lime Green
Contig_107_111.255:3p:1:15,Lime Green
Contig_109_30.4583:5p:1:13,Lime Green
Contig_109_30.4583:5p:1:14,Lime Green
Contig_109_30.4583:5p:1:19,Lime Green
Contig_109_30.4583:5p:1:20,Lime Green
Contig_109_30.4583:5p:1:21,Lime Green
Contig_109_30.4583:5p:1:22,Lime Green
Contig_109_30.4583:5p:1:23,Lime Green
Contig_109_30.4583:5p:1:24,Lime Green
Contig_109_30.4583:5p:1:25,Lime Green
Contig_109_30.4583:5p:1:26,Lime Green
Contig_109_30.4583:5p:1:27,Lime Green
Contig_109_30.4583:5p:1:28,Lime Green
Contig_109_30.4583:5p:1:29,Lime Green
Contig_109_30.4583:5p:1:30,Lime Green
Contig_109_30.4583:5p:1:31,Lime Green
Contig_109_30.4583:5p:1:32,Lime Green
Contig_109_30.4583:5p:1:33,Lime Green
Contig_109_30.4583:5p:1:34,Lime Green
Contig_109_30.4583:5p:1:35,Lime Green
Contig_109_30.4583:5p:1:36,Lime Green
Contig_109_30.4583:5p:1:37,Lime Green
Contig_109_30.4583:5p:1:38,Lime Green
Contig_109_30.4583:5p:1:39,Lime Green
Contig_109_30.4583:5p:1:40,Lime Green
Contig_109_30.4583:5p:1:41,Lime Green
Contig_109_30.4583:5p:1:42,Lime Green
Contig_109_30.4583:5p:1:43,Lime Green
Contig_109_30.4583:5p:1:44,Lime Green
Contig_109_30.4583:5p:1:45,Lime Green
Contig_109_30.4583:5p:1:46,Lime Green
Contig_109_30.4583:5p:1:47,Lime Green
Contig_109_30.4583:5p:1:48,Lime Green
Contig_109_30.4583:5p:1:49,Lime Green
Contig_109_30.4583:5p:1:50,Lime Green
Contig_109_30.4583:5p:1:51,Lime Green
Contig_109_30.4583:5p:1:52,Lime Green
Contig_109_30.4583:5p:1:53,Lime Green
Contig_109_30.4583:5p:1:54,Lime Green
Contig_109_30.4583:5p:1:55,Lime Green
Contig_109_30.4583:5p:1:56,Lime Green
Contig_109_30.4583:5p:1:57,Lime Green
Contig_109_30.4583:5p:1:58,Lime Green
Contig_109_30.4583:5p:1:59,Lime Green
Contig_109_30.4583:5p:1:60,Lime Green
Contig_109_30.4583:5p:1:62,Lime Green
Contig_109_30.4583:5p:1:63,Lime Green
Contig_109_30.4583:5p:1:64,Lime Green
Contig_109_30.4583:5p:1:65,Lime Green
Contig_109_30.4583:5p:1:66,Lime Green
Contig_109_30.4583:5p:1:67,Lime Green
Contig_109_30.4583:5p:1:68,Lime Green
Contig_109_30.4583:5p:1:69,Lime Green
Contig_109_30.4583:5p:1:70,Lime Green
Contig_109_30.4583:5p:1:71,Lime Green
Contig_109_30.4583:5p:1:72,Lime Green
Contig_109_30.4583:5p:1:73,Lime Green
Contig_109_30.4583:5p:1:74,Lime Green
Contig_109_30.4583:5p:1:75,Lime Green
Contig_109_30.4583:5p:1:76,Lime Green
Contig_109_30.4583:5p:1:77,Lime Green
Contig_109_30.4583:5p:1:78,Lime Green
Contig_109_30.4583:5p:1:79,Lime Green
Contig_109_30.4583:5p:1:80,Lime Green
Contig_109_30.4583:5p:1:81,Lime Green
Contig_109_30.4583:5p:1:82,Lime Green
Contig_109_30.4583:5p:1:83,Lime Green
Contig_109_30.4583:5p:1:84,Lime Green
Contig_109_30.4583:5p:1:88,Lime Green
Contig_109_30.4583:5p:1:89,Lime Green
Contig_109_30.4583:5p:1:90,Lime Green
Contig_109_30.4583:5p:1:91,Lime Green
Contig_109_30.4583:5p:1:92,Lime Green
Contig_109_30.4583:5p:1:93,Lime Green
Contig_109_30.4583:5p:1:94,Lime Green
Contig_109_30.4583:5p:1:95,Lime Green
Contig_109_30.4583:5p:1:96,Lime Green
Contig_109_30.4583:5p:1:97,Lime Green
Contig_109_30.4583:5p:1:98,Lime Green
Contig_109_30.4583:5p:1:99,Lime Green
Contig_109_30.4583:5p:1:100,Lime Green
Contig_109_30.4583:5p:1:101,Lime Green
Contig_109_30.4583:5p:1:102,Lime Green
Contig_109_30.4583:5p:1:103,Lime Green
Contig_109_30.4583:5p:1:104,Lime Green
Contig_109_30.4583:5p:1:105,Lime Green
Contig_109_30.4583:5p:1:106,Lime Green
Contig_109_30.4583:5p:1:107,Lime Green
Contig_109_30.4583:5p:1:108,Lime Green
Contig_109_30.4583:5p:1:109,Lime Green
Contig_109_30.4583:5p:1:110,Lime Green
Contig_109_30.4583:5p:1:111,Lime Green
Contig_109_30.4583:5p:1:112,Lime Green
Contig_109_30.4583:5p:1:113,Lime Green
Contig_109_30.4583:5p:1:114,Lime Green
Contig_109_30.4583:5p:1:115,Lime Green
Contig_109_30.4583:5p:1:116,Lime Green
Contig_109_30.4583:5p:1:117,Lime Green
Contig_109_30.4583:5p:1:118,Lime Green
Contig_109_30.4583:5p:1:119,Lime Green
Contig_109_30.4583:5p:1:120,Lime Green
Contig_109_30.4583:5p:1:121,Lime Green
Contig_109_30.4583:5p:1:122,Lime Green
Contig_109_30.4583:5p:1:123,Lime Green
Contig_109_30.4583:5p:1:124,Lime Green
Contig_109_30.4583:5p:1:125,Lime Green
Contig_109_30.4583:5p:1:126,Lime Green
Contig_109_30.4583:5p:1:127,Lime Green
Contig_109_30.4583:5p:1:128,Lime Green
Contig_109_30.4583:5p:1:129,Lime Green
Contig_109_30.4583:5p:1:130,Lime Green
Contig_109_30.4583:5p:1:131,Lime Green
Contig_109_30.4583:5p:1:132,Lime Green
Contig_109_30.4583:5p:1:133,Lime Green
Contig_109_30.4583:5p:1:135,Lime Green
Contig_109_30.4583:5p:1:136,Lime Green
Contig_109_30.4583:5p:1:138,Lime Green
Contig_109_30.4583:5p:1:139,Lime Green
Contig_109_30.4583:5p:1:140,Lime Green
Contig_109_30.4583:5p:1:141,Lime Green
Contig_109_30.4583:5p:1:142,Lime Green
