Name,Color
Contig_100_85.3441,Purple
Contig_101_143.682,Purple
Contig_102_65.4319,Purple
Contig_103_125.475,Purple
Contig_104_106.727,Purple
Contig_105_94.1012,Purple
Contig_106_77.5912,Purple
Contig_107_65.4158,Purple
Contig_108_102.841,Purple
Contig_109_124.345,Purple
Contig_10_139.916,Purple
Contig_110_180.615,Purple
Contig_111_67.6137,Purple
Contig_112_679.017,Purple
Contig_113_199.61,Purple
Contig_114_232.75,Purple
Contig_115_141.353,Purple
Contig_116_62.1803,Purple
Contig_117_170.965,Purple
Contig_118_483.728,Purple
Contig_119_67.7703,Purple
Contig_11_69.1144,Purple
Contig_120_186.768,Purple
Contig_121_85.8346,Purple
Contig_122_97.1624,Purple
Contig_123_829.297,Purple
Contig_124_90.8079,Purple
Contig_125_412.792,Purple
Contig_126_114.497,Purple
Contig_127_350.415,Purple
Contig_128_96.2187,Purple
Contig_129_96.7058,Purple
Contig_12_150.405,Purple
Contig_130_74.9631,Purple
Contig_131_85.1877,Purple
Contig_132_96.4032,Purple
Contig_133_550.629,Purple
Contig_134_89.0897,Purple
Contig_135_84.9712,Purple
Contig_136_65.2291,Purple
Contig_137_78.56,Purple
Contig_138_156.885,Purple
Contig_139_219.591,Purple
Contig_13_149.549,Purple
Contig_140_71.1595,Purple
Contig_141_60.801,Purple
Contig_142_66.1102,Purple
Contig_143_69.6755,Purple
Contig_144_71.8952,Purple
Contig_145_122.263,Purple
Contig_146_64.4306,Purple
Contig_147_65.5839,Purple
Contig_148_404.883,Purple
Contig_149_498.036,Purple
Contig_14_122.752,Purple
Contig_150_84.0598,Purple
Contig_151_77.2417,Purple
Contig_152_78.5554,Purple
Contig_153_90.1868,Purple
Contig_154_91.4905,Purple
Contig_155_1692.68,Purple
Contig_156_64.3805,Purple
Contig_157_102.429,Purple
Contig_158_76.0648,Purple
Contig_159_64.6191,Purple
Contig_15_185.376,Purple
Contig_160_88.3002,Purple
Contig_161_107.458,Purple
Contig_162_72.7249,Purple
Contig_163_111.17,Purple
Contig_164_191.462,Purple
Contig_165_208.968,Purple
Contig_166_90.9729,Purple
Contig_167_357.107,Purple
Contig_168_85.5214,Purple
Contig_169_84.5554,Purple
Contig_16_74.5191,Purple
Contig_170_61.6453,Purple
Contig_171_97.0417,Purple
Contig_172_229.084,Purple
Contig_173_73.9761,Purple
Contig_174_88.1321,Purple
Contig_175_107.786,Purple
Contig_176_71.3392,Purple
Contig_177_161.663,Purple
Contig_178_128.739,Purple
Contig_179_86.3541,Purple
Contig_17_189.831,Purple
Contig_180_76.8204,Purple
Contig_181_72.7237,Purple
Contig_182_66.646,Purple
Contig_183_120.784,Purple
Contig_184_67.9074,Purple
Contig_185_71.2969,Purple
Contig_186_160.473,Purple
Contig_187_70.2111,Purple
Contig_188_765.466,Purple
Contig_189_41.5736,Purple
Contig_18_203.604,Purple
Contig_190_70.9626,Purple
Contig_191_110.213,Purple
Contig_192_71.3463,Purple
Contig_193_68.9872,Purple
Contig_194_62.876,Purple
Contig_195_78.2898,Purple
Contig_196_70.2562,Purple
Contig_197_74.8234,Purple
Contig_198_65.0838,Purple
Contig_199_78.549,Purple
Contig_19_87.0321,Purple
Contig_1_351.943_Circ,Purple
Contig_200_69.6951,Purple
Contig_201_71.2992,Purple
Contig_202_64.288,Purple
Contig_203_54.2701,Purple
Contig_20_87.7887,Purple
Contig_21_212.656,Purple
Contig_22_71.4977,Purple
Contig_23_62.8712,Purple
Contig_24_93.2579,Purple
Contig_25_852.223,Purple
Contig_26_531.896,Purple
Contig_27_63.8846,Purple
Contig_28_348.329,Purple
Contig_29_77.2525,Purple
Contig_2_2727.06_Circ,Purple
Contig_30_89.7976,Purple
Contig_31_106.316,Purple
Contig_32_182.798,Purple
Contig_33_84.8789,Purple
Contig_34_411.029,Purple
Contig_35_69.4887,Purple
Contig_36_1027.17,Purple
Contig_37_158.481,Purple
Contig_38_355.866,Purple
Contig_39_100.971,Purple
Contig_3_356.977,Purple
Contig_40_85.4268,Purple
Contig_41_79.1577,Purple
Contig_42_115.782,Purple
Contig_43_90.3782,Purple
Contig_44_307.621,Purple
Contig_45_185.76,Purple
Contig_46_93.6737,Purple
Contig_47_900.384,Purple
Contig_48_266.094,Purple
Contig_49_468.708,Purple
Contig_4_67.6563,Purple
Contig_50_70.8583,Purple
Contig_51_249.085,Purple
Contig_52_149.617,Purple
Contig_53_63.7817,Purple
Contig_54_650.692,Purple
Contig_55_418.684,Purple
Contig_56_63.7755,Purple
Contig_57_66.3337,Purple
Contig_58_82.5253,Purple
Contig_59_87.0881,Purple
Contig_5_113.965,Purple
Contig_60_61.887,Purple
Contig_61_75.1563,Purple
Contig_62_65.4688,Purple
Contig_63_66.8673,Purple
Contig_64_50.4782,Purple
Contig_65_102.966,Purple
Contig_66_313.897,Purple
Contig_67_589.777,Purple
Contig_68_70.9966,Purple
Contig_69_65.3788,Purple
Contig_6_59.4207,Purple
Contig_70_109.499,Purple
Contig_71_153.522,Purple
Contig_72_214.946,Purple
Contig_73_267.609,Purple
Contig_74_133.677,Purple
Contig_75_185.872,Purple
Contig_76_85.1699,Purple
Contig_77_68.828,Purple
Contig_78_260.828,Purple
Contig_79_620.702,Purple
Contig_7_83.1175,Purple
Contig_80_76.2326,Purple
Contig_81_121.873,Purple
Contig_82_928.003,Purple
Contig_83_84.1609,Purple
Contig_84_92.5835,Purple
Contig_85_416.511,Purple
Contig_86_157.129,Purple
Contig_87_79.6592,Purple
Contig_88_89.7536,Purple
Contig_89_138.654,Purple
Contig_8_62.791,Purple
Contig_90_95.0378,Purple
Contig_91_79.0551,Purple
Contig_92_84.3701,Purple
Contig_93_91.7614,Purple
Contig_94_83.2595,Purple
Contig_95_75.2365,Purple
Contig_96_73.7549,Purple
Contig_97_160.688,Purple
Contig_98_134.978,Purple
Contig_99_95.6272,Purple
Contig_9_72.6149,Purple
Contig_111_67.6137:3p:1:3,Lime Green
Contig_111_67.6137:3p:1:4,Lime Green
Contig_111_67.6137:3p:1:8,Lime Green
Contig_111_67.6137:3p:1:17,Lime Green
Contig_111_67.6137:3p:1:18,Lime Green
Contig_111_67.6137:3p:1:19,Lime Green
Contig_111_67.6137:3p:1:21,Lime Green
Contig_111_67.6137:3p:1:22,Lime Green
Contig_111_67.6137:3p:1:24,Lime Green
Contig_111_67.6137:3p:1:26,Lime Green
Contig_111_67.6137:3p:1:29,Lime Green
Contig_111_67.6137:3p:1:30,Lime Green
Contig_112_679.017:3p:1:7,Lime Green
Contig_112_679.017:3p:1:8,Lime Green
