Name,Color
Contig_100_70.5852,Purple
Contig_101_84.5504,Purple
Contig_102_95.3604,Purple
Contig_103_69.1845,Purple
Contig_104_74.6586,Purple
Contig_105_65.8364,Purple
Contig_106_100.905,Purple
Contig_107_112.003,Purple
Contig_108_155.52,Purple
Contig_109_89.6558,Purple
Contig_10_87.1457,Purple
Contig_110_95.8451,Purple
Contig_111_288.136,Purple
Contig_112_68.291,Purple
Contig_113_528.859,Purple
Contig_114_80.0967,Purple
Contig_115_74.7146,Purple
Contig_116_566.404,Purple
Contig_117_97.7263,Purple
Contig_118_73.6234,Purple
Contig_119_160.919,Purple
Contig_11_82.1322,Purple
Contig_120_87.5956,Purple
Contig_121_94.7659,Purple
Contig_122_205.345,Purple
Contig_123_96.0611,Purple
Contig_124_77.447,Purple
Contig_125_84.7461,Purple
Contig_126_67.2165,Purple
Contig_127_46.0983,Purple
Contig_128_86.4388,Purple
Contig_129_101.372,Purple
Contig_12_74.5292,Purple
Contig_130_94.4288,Purple
Contig_131_101.921,Purple
Contig_132_77.8556,Purple
Contig_133_99.3785,Purple
Contig_134_72.1886,Purple
Contig_135_79.6387,Purple
Contig_136_83.7604,Purple
Contig_13_74.2773,Purple
Contig_14_156.588,Purple
Contig_15_86.9427,Purple
Contig_16_51.1063,Purple
Contig_17_89.5756,Purple
Contig_18_90.7709,Purple
Contig_19_403.19,Purple
Contig_1_73.268,Purple
Contig_20_87.097,Purple
Contig_21_75.6919,Purple
Contig_22_85.8601,Purple
Contig_23_100.347,Purple
Contig_24_115.103,Purple
Contig_25_67.6379,Purple
Contig_26_103.03,Purple
Contig_27_63.6575,Purple
Contig_28_982.528,Purple
Contig_29_66.3294,Purple
Contig_2_3800.66_Circ,Purple
Contig_30_423.355,Purple
Contig_31_608.588,Purple
Contig_32_111.396,Purple
Contig_33_85.0157,Purple
Contig_34_73.7638,Purple
Contig_35_75.0125,Purple
Contig_36_67.9151,Purple
Contig_37_70.8471,Purple
Contig_38_80.2234,Purple
Contig_39_84.5365,Purple
Contig_3_92.6276,Purple
Contig_40_666.563,Purple
Contig_41_78.2475,Purple
Contig_42_66.6912,Purple
Contig_43_99.0613,Purple
Contig_44_874.239,Purple
Contig_45_72.8044,Purple
Contig_46_70.292,Purple
Contig_47_71.175,Purple
Contig_48_339.827,Purple
Contig_49_631.138,Purple
Contig_4_66.3742,Purple
Contig_50_144.292,Purple
Contig_51_74.6935,Purple
Contig_52_281.132,Purple
Contig_53_105.327,Purple
Contig_54_504.354,Purple
Contig_55_685.325,Purple
Contig_56_77.342,Purple
Contig_57_72.004,Purple
Contig_58_90.268,Purple
Contig_59_88.3927,Purple
Contig_5_67.524,Purple
Contig_60_103.869,Purple
Contig_61_105.616,Purple
Contig_62_68.5114,Purple
Contig_63_67.7972,Purple
Contig_64_165.521,Purple
Contig_65_71.0348,Purple
Contig_66_80.3222,Purple
Contig_67_78.684,Purple
Contig_68_86.1743,Purple
Contig_69_214.213,Purple
Contig_6_78.4436,Purple
Contig_70_71.7133,Purple
Contig_71_72.2137,Purple
Contig_72_282.542,Purple
Contig_73_695.149,Purple
Contig_74_91.1079,Purple
Contig_75_102.657,Purple
Contig_76_915.361,Purple
Contig_77_65.0428,Purple
Contig_78_90.4902,Purple
Contig_79_104.239,Purple
Contig_7_73.335,Purple
Contig_80_87.1145,Purple
Contig_81_137.175,Purple
Contig_82_442.556,Purple
Contig_83_289.187,Purple
Contig_84_92.6594,Purple
Contig_85_75.324,Purple
Contig_86_87.7055,Purple
Contig_87_501.649,Purple
Contig_88_67.1906,Purple
Contig_89_98.0539,Purple
Contig_8_76.1619,Purple
Contig_90_63.418,Purple
Contig_91_152.625,Purple
Contig_92_446.341,Purple
Contig_93_93.3077,Purple
